"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"ABB","ABB Ltd","25.06","53477931389.96","n/a","n/a","Consumer Durables","Electrical Products","http://www.nasdaq.com/symbol/abb",
"ACCO","Acco Brands Corporation","12.65","1376875474.15","n/a","n/a","Consumer Durables","Publishing","http://www.nasdaq.com/symbol/acco",
"AYI","Acuity Brands Inc","174.2","7332652511.6","n/a","n/a","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/ayi",
"AMSC","American Superconductor Corporation","4.71","90405656.97","n/a","1991","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/amsc",
"CRMT","America&#39;s Car-Mart, Inc.","41.75","307528036.75","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/crmt",
"AME","AMTEK, Inc.","66.99","15460982841.15","n/a","n/a","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/ame",
"AIT","Applied Industrial Technologies, Inc.","65","2526359160","n/a","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/ait",
"ARD","Ardagh Group S.A.","21.19","5007197000","n/a","2017","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/ard",
"ABG","Asbury Automotive Group Inc","61.75","1286586814.5","n/a","2002","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/abg",
"ASH","Ashland Global Holdings Inc.","66.83","4170346778.28","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/ash",
"AN","AutoNation, Inc.","47.53","4515350000","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/an",
"AVY","Avery Dennison Corporation","100.34","8868864763.52","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/avy",
"AZZ","AZZ Inc.","46.2","1199413122.6","n/a","n/a","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/azz",
"BLL","Ball Corporation","42.02","14782002926.68","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/bll",
"BSET","Bassett Furniture Industries, Incorporated","39.35","422434448.5","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/bset",
"BMS","Bemis Company, Inc.","46.7","4240570290.1","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/bms",
"BRC","Brady Corporation","38.5","1978231755.5","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/brc",
"CWH","Camping World Holdings, Inc.","40.4","3492620278.8","n/a","2016","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/cwh",
"KMX","CarMax Inc","76.81","13972029649.04","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/kmx",
"CVNA","Carvana Co.","15.26","0","n/a","2017","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/cvna",
"CASY","Caseys General Stores, Inc.","111.06","4208849482.68","n/a","1983","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/casy",
"CENT","Central Garden & Pet Company","38.67","2002125986.19","n/a","1993","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/cent",
"CENTA","Central Garden & Pet Company","36.97","1914109069.29","n/a","n/a","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/centa",
"CVO","Cenveo Inc","2.93","25142025.28","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/cvo",
"CTHR","Charles & Colvard Ltd","0.8999","19464553.5315","n/a","1997","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/cthr",
"CCF","Chase Corporation","113.65","1064247012.5","n/a","n/a","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/ccf",
"CJJD","China Jo-Jo Drugstores, Inc.","1.5728","39657645.5584","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/cjjd",
"CDXC","ChromaDex Corporation","4.27","205213257.97","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/cdxc",
"CLX","Clorox Company (The)","129.14","16646553824.12","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/clx",
"CODI","Compass Diversified Holdings","18.15","1087185000","n/a","2006","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/codi",
"CTB","Cooper Tire & Rubber Company","36.65","1912736232.4","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/ctb",
"CPRT","Copart, Inc.","35.24","8132452572.08","n/a","1994","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/cprt",
"CCK","Crown Holdings, Inc.","60.62","8184103365.48","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/cck",
"CYAN","Cyanotech Corporation","3.95","22457254.95","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/cyan",
"DAKT","Daktronics, Inc.","10.655","471887308.125","n/a","1994","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/dakt",
"DLX","Deluxe Corporation","73.68","3562742834.64","n/a","n/a","Consumer Durables","Publishing","http://www.nasdaq.com/symbol/dlx",
"DSS","Document Security Systems, Inc.","0.8499","12214680.3597","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/dss",
"EDUC","Educational Development Corporation","9.65","39481373.1","n/a","n/a","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/educ",
"EFOI","Energy Focus, Inc.","2.73","32364633.21","n/a","n/a","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/efoi",
"ENZY          ","Enzymotec Ltd.","11.15","255835322.8","n/a","2013","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/enzy",
"ESE","ESCO Technologies Inc.","61.6","1591325243.2","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/ese",
"ETH","Ethan Allen Interiors Inc.","31.4","862580356.8","n/a","1993","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/eth",
"CLWT","Euro Tech Holdings Company Limited","3.5","7216681.5","n/a","1997","Consumer Durables","Diversified Electronic Products","http://www.nasdaq.com/symbol/clwt",
"FLXS","Flexsteel Industries, Inc.","49.7","388809113.7","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/flxs",
"FOMX","Foamix Pharmaceuticals Ltd.","6.45","241402234.35","n/a","2014","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/fomx",
"FELE","Franklin Electric Co., Inc.","45.15","2099062012.95","n/a","n/a","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/fele",
"GNRC","Generac Holdlings Inc.","49.03","3047266226.65","n/a","2010","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/gnrc",
"GPIA","GP Investments Acquisition Corp.","8.9","178087006.4","n/a","2015","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/gpia",
"GPIAU","GP Investments Acquisition Corp.","10.1644","0","n/a","2015","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/gpiau",
"GPIAW","GP Investments Acquisition Corp.","0.64","0","n/a","2015","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/gpiaw",
"GPK","Graphic Packaging Holding Company","14.16","4388222529.36","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/gpk",
"GPI","Group 1 Automotive, Inc.","71.72","1495734226.8","n/a","1997","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/gpi",
"HBB","Hamilton Beach Brands Holding Company","37.6","0","n/a","2017","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/hbb",
"HWKN","Hawkins, Inc.","41","437194111","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/hwkn",
"HELE","Helen of Troy Limited","87.8","2390340337.4","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/hele",
"MLHR","Herman Miller, Inc.","35.45","2120001354.65","n/a","n/a","Consumer Durables","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/mlhr",
"HI","Hillenbrand Inc","39.25","2473839423","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/hi",
"HNI","HNI Corporation","41.52","1829194034.16","n/a","n/a","Consumer Durables","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/hni",
"HOFT","Hooker Furniture Corporation","48.5","570476836.5","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/hoft",
"HDSN","Hudson Technologies, Inc.","7.59","316029998.79","n/a","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/hdsn",
"IDSY","I.D. Systems, Inc.","6.92","120210212.56","n/a","1999","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/idsy",
"IDSA","Industrial Services of America, Inc.","1.76","14223955.68","n/a","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/idsa",
"IPHS","Innophos Holdings, Inc.","49.77","971817331.59","n/a","2006","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/iphs",
"INSG","Inseego Corp.","1.5","84292387.5","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/insg",
"TILE","Interface, Inc.","22.05","1357396500.6","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/tile",
"IRDM","Iridium Communications Inc","11.35","1108541788","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/irdm",
"IRDMB","Iridium Communications Inc","396.22","198110000","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/irdmb",
"IRBT","iRobot Corporation","75.62","2092574561.94","n/a","2005","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/irbt",
"ITI","Iteris, Inc.","7.43","241966940.3","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/iti",
"JASN","Jason Industries, Inc.","2.13","55308391.53","n/a","2013","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/jasn",
"JASNW","Jason Industries, Inc.","0.043","0","n/a","2013","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/jasnw",
"KAMN","Kaman Corporation","55.43","1546414132.15","n/a","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/kamn",
"KAR","KAR Auction Services, Inc","47.84","6571271399.68","n/a","2009","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/kar",
"KBAL","Kimball International, Inc.","19.98","748942527.78","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/kbal",
"KMB","Kimberly-Clark Corporation","115.39","40767615053.77","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/kmb",
"KNL","Knoll, Inc.","19.84","978545027.84","n/a","2004","Consumer Durables","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/knl",
"LAWS","Lawson Products, Inc.","25.7","228071180.5","n/a","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/laws",
"LZB","La-Z-Boy Incorporated","27.2","1312128136","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/lzb",
"LEG","Leggett & Platt, Incorporated","48.46","6410554942.32","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/leg",
"LAD","Lithia Motors, Inc.","118.68","2969724062.04","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/lad",
"LFUS","Littelfuse, Inc.","204.1","4635673499.6","n/a","n/a","Consumer Durables","Electrical Products","http://www.nasdaq.com/symbol/lfus",
"LYTS","LSI Industries Inc.","6.84","174661876.08","n/a","1985","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/lyts",
"LITE","Lumentum Holdings Inc.","58.6","3630232144.4","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/lite",
"MAGS","Magal Security Systems Ltd.","4.57","105166887.36","n/a","1993","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/mags",
"MTEX","Mannatech, Incorporated","14.4414","39156007.6008","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/mtex",
"MDWD","MediWound Ltd.","5.15","113063501.7","n/a","2014","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/mdwd",
"MHK","Mohawk Industries, Inc.","256.77","19087813708.29","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/mhk",
"MUSA","Murphy USA Inc.","71.68","2584202700.8","n/a","2013","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/musa",
"NC","NACCO Industries, Inc.","33","225611628","n/a","n/a","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/nc",
"NSSC","NAPCO Security Technologies, Inc.","10.1","190351235.7","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/nssc",
"NAII","Natural Alternatives International, Inc.","10.6","78832390.8","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/naii",
"NHTC","Natural Health Trends Corp.","23.69","268689374.1","n/a","n/a","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/nhtc",
"NTZ","Natuzzi, S.p.A.","2.14","117385516.3","n/a","1993","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/ntz",
"NXEO","Nexeo Solutions, Inc.","7.58","677089609.48","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/nxeo",
"NXEOU","Nexeo Solutions, Inc.","8.1825","0","n/a","2014","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/nxeou",
"NXEOW","Nexeo Solutions, Inc.","0.54","0","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/nxeow",
"NVFY","Nova Lifestyle, Inc","1.64","44490897.44","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/nvfy",
"NMRX","Numerex Corp.","4.01","78897263.28","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/nmrx",
"OBCI","Ocean Bio-Chem, Inc.","5.1","47061999.3","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/obci",
"ODC","Oil-Dri Corporation Of America","50.01","364901315.67","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/odc",
"ONP","Orient Paper, Inc.","0.8","17160252.8","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/onp",
"OESX","Orion Energy Systems, Inc.","1.03","29626572.89","n/a","2015","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/oesx",
"OI","Owens-Illinois, Inc.","25.44","4143564066.24","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/oi",
"PKG","Packaging Corporation of America","116.5","10991946022","n/a","2000","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/pkg",
"PAG","Penske Automotive Group, Inc.","46.32","3984464789.04","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/pag",
"PPSI","Pioneer Power Solutions, Inc.","7.95","69372057.75","n/a","n/a","Consumer Durables","Electrical Products","http://www.nasdaq.com/symbol/ppsi",
"POOL","Pool Corporation","111.49","4595995751.1","n/a","1995","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/pool",
"POWL","Powell Industries, Inc.","29.76","340116266.88","n/a","n/a","Consumer Durables","Electrical Products","http://www.nasdaq.com/symbol/powl",
"RBC","Regal Beloit Corporation","78.55","3503083431.55","n/a","n/a","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/rbc",
"RVLT","Revolution Lighting Technologies, Inc.","6.48","136530198","n/a","n/a","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/rvlt",
"RUSHA","Rush Enterprises, Inc.","46.19","1837607994.44","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/rusha",
"RUSHB","Rush Enterprises, Inc.","43.89","1746105539.64","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/rushb",
"SCHN","Schnitzer Steel Industries, Inc.","27.05","731906051.25","n/a","1993","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/schn",
"SCSS","Select Comfort Corporation","32.23","1323557180","n/a","1998","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/scss",
"SGLB","Sigma Labs, Inc.","1.87","8545316.56","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/sglb",
"SGLBW","Sigma Labs, Inc.","0.425","0","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/sglbw",
"SLGN","Silgan Holdings Inc.","29.41","3244382501.84","n/a","1997","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/slgn",
"AOS","Smith (A.O.) Corporation","61","10524874913","n/a","n/a","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/aos",
"SODA","SodaStream International Ltd.","64.57","1401030884.77","n/a","2010","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/soda",
"SAH","Sonic Automotive, Inc.","21.4","938636228.4","n/a","1997","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/sah",
"SON","Sonoco Products Company","51.36","5104995714.24","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/son",
"STLY","Stanley Furniture Company, Inc.","1.23","18552497.13","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/stly",
"SCS","Steelcase Inc.","15.4","1786938461","n/a","1998","Consumer Durables","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/scs",
"SUMR","Summer Infant, Inc.","1.79","33274864.9","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/sumr",
"TGLS","Tecnoglass Inc.","7.04","238161968","n/a","2012","Consumer Durables","Electronic Components","http://www.nasdaq.com/symbol/tgls",
"TPX","Tempur Sealy International, Inc.","65.01","3508836477.96","n/a","2003","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/tpx",
"DXYN","The Dixie Group, Inc.","4.1","66116354","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/dxyn",
