"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"ETSY","Etsy, Inc.","16.72","1977264179.44","n/a","2015","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/etsy",
"XELA","Exela Technologies, Inc.","4.86","713985749.28","n/a","2015","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/xela",
"EXLS","ExlService Holdings, Inc.","59.26","1999558090.46","n/a","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/exls",
"FICO","Fair Isaac Corporation","143.96","4409514234.6","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/fico",
"FIS","Fidelity National Information Services, Inc.","93.91","31216891776.51","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/fis",
"FNJN","Finjan Holdings, Inc.","2.29","62888332.66","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/fnjn",
"FDC","First Data Corporation","18.07","16678290323.63","n/a","2015","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/fdc",
"FLT","FleetCor Technologies, Inc.","160.76","14770433315.84","n/a","2010","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/flt",
"FCEL","FuelCell Energy, Inc.","2.26","138957774.66","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/fcel",
"GPN","Global Payments Inc.","96.95","15400146942.95","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/gpn",
"GPRO","GoPro, Inc.","9.88","1429725463.4","n/a","2014","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/gpro",
"GRVY","GRAVITY Co., Ltd.","32.96","54098961.92","1641352","2005","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/grvy",
"GRUB","GrubHub Inc.","51.29","4431089481.66","n/a","2014","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/grub",
"HQY","HealthEquity, Inc.","51.91","3139970493.4","n/a","2014","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/hqy",
"HPJ","Highpower International Inc","5.15","79097181.4","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/hpj",
"HMSY","HMS Holdings Corp","20.18","1696076350.38","n/a","1992","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/hmsy",
"HRG","HRG Group, Inc.","15.27","3062957672.13","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/hrg",
"IKNX","Ikonics Corporation","8.45","16832847.85","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/iknx",
"IMAX","Imax Corporation","22.5","1456264035","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/imax",
"INWK","InnerWorkings, Inc.","11.81","643706152.18","n/a","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/inwk",
"ITGR","Integer Holdings Corporation","53.15","1679041771.9","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/itgr",
"IDCC","InterDigital, Inc.","74.2","2575571188.4","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/idcc",
"ISDR","Issuer Direct Corporation","13.25","39141719","n/a","n/a","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/isdr",
"ITUS","ITUS Corporation","2.77","42437311.33","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/itus",
"KGJI","Kingold Jewelry Inc.","1.99","131377545.33","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/kgji",
"LC","LendingClub Corporation","6.39","2628846658.17","n/a","2014","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/lc",
"TAX","Liberty Tax, Inc.","14.4","182641809.6","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/tax",
"LLNW","Limelight Networks, Inc.","4.24","463214161.52","n/a","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/llnw",
"LQDT","Liquidity Services, Inc.","6","189020094","n/a","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/lqdt",
"LKSD","LSC Communications, Inc.","16.49","575357108.26","n/a","2016","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/lksd",
"MARA","Marathon Patent Group, Inc.","0.4106","11421377.7072","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/mara",
"MCHX","Marchex, Inc.","3.22","139563220.3","n/a","2004","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mchx",
"MA","Mastercard Incorporated","143.52","159147046032","n/a","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ma",
"MMS","Maximus, Inc.","65.61","4256084614.5","n/a","1997","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mms",
"MXWL","Maxwell Technologies, Inc.","5.07","187787775.63","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mxwl",
"MELI","MercadoLibre, Inc.","268.82","11870382590.48","n/a","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/meli",
"MLNK","ModusLink Global Solutions, Inc","2.05","113886907.45","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mlnk",
"MGI","Moneygram International, Inc.","15.94","864144635.84","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mgi",
"MSCI","MSCI Inc","121.28","10922370680","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/msci",
"LABL","Multi-Color Corporation","84","1431818304","n/a","1987","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/labl",
"NCR","NCR Corporation","37.53","4559895000","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/ncr",
"NTES","NetEase, Inc.","276.69","20990004438.72","75861088","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ntes",
"NTIP","Network-1 Technologies, Inc.","4","96643036","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/ntip",
"EGOV","NIC Inc.","17.3","1146421314.4","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/egov",
"NLSN","Nielsen N.V.","41.15","14673160462.65","n/a","2011","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/nlsn",
"NOVT","Novanta Inc.","45.5","1573491055.5","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/novt",
"OMNT","Ominto, Inc.","3.74","67472558.34","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/omnt",
"ONVI","Onvia, Inc.","8.95","65343028.15","n/a","2000","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/onvi",
"PAR","PAR Technology Corporation","10.14","161299829.34","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/par",
"PYPL","PayPal Holdings, Inc.","66.05","79418323435.2","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pypl",
"PCO","Pendrell Corporation","6.68","164804898.56","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/pco",
"PFSW","PFSweb, Inc.","8.16","154905400.8","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pfsw",
"PBI","Pitney Bowes Inc.","13.96","2606080398.92","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/pbi",
"PLPM","Planet Payment, Inc.","4.39","219008403.41","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/plpm",
"PCOM","Points International, Ltd.","11.74","173763740","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pcom",
"POLA","Polar Power, Inc.","5.3","53758737.4","n/a","2016","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/pola",
"QIWI","QIWI plc","16.42","739289268.94","45023707","2013","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/qiwi",
"QUAD","Quad Graphics, Inc","22.89","1191227165.31","n/a","n/a","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/quad",
"QTRH","Quarterhill Inc.","1.62","192176143.38","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/qtrh",
"QNST","QuinStreet, Inc.","7.59","347193438.24","n/a","2010","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/qnst",
"RRD","R.R. Donnelley & Sons Company","10.15","710500000","n/a","n/a","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/rrd",
"RDWR","Radware Ltd.","17.2","742848220","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rdwr",
"REIS","Reis, Inc","18.6","214132221","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/reis",
"REFR","Research Frontiers Incorporated","1.17","28131299.82","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/refr",
"RECN","Resources Connection, Inc.","14.85","444006476.1","n/a","2000","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/recn",
"RBA","Ritchie Bros. Auctioneers Incorporated","29.65","3176298560.55","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rba",
"RMGN","RMG Networks Holding Corporation","2.3945","26710882.161","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rmgn",
"RPXC","RPX Corporation","13.31","658847502.28","n/a","2011","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/rpxc",
"SREV","ServiceSource International, Inc.","3.55","316621926.25","n/a","2011","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/srev",
"SFLY","Shutterfly, Inc.","48.7","1624925758.4","n/a","2006","Miscellaneous","Other Consumer Services","http://www.nasdaq.com/symbol/sfly",
"SSNT","SilverSun Technologies, Inc.","4.3015","19313317.7545","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ssnt",
"SITO","SITO Mobile, Ltd.","7.46","163423967.08","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/sito",
"BID","Sotheby&#39;s","48.79","2569776423.34","n/a","1988","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/bid",
"SGRP","SPAR Group, Inc.","1.05","21632108.4","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/sgrp",
"LOV","Spark Networks, Inc.","1.28","41185309.44","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/lov",
"SPB           ","Spectrum Brands Holdings, Inc.","103.99","6035907376.48","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/spb",
"SPEX","Spherix Incorporated","1.48","9220249.04","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/spex",
"STMP","Stamps.com Inc.","216.25","3656568438.75","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/stmp",
"TRHC","Tabula Rasa HealthCare, Inc.","27.63","494052997.05","n/a","2016","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/trhc",
"TTGT","TechTarget, Inc.","11.96","327722083.52","n/a","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ttgt",
"JYNT","The Joint Corp.","4.97","65497343.8","n/a","2014","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/jynt",
"PCLN","The Priceline Group Inc. ","1918","94095198442","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pcln",
"NCTY","The9 Limited","1.05","22723013.25","21640965","2004","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ncty",
"TIVO","TiVo Corporation","19.7","2401981600","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/tivo",
"TSS","Total System Services, Inc.","66.86","12318156156.72","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/tss",
"TNET","TriNet Group, Inc.","34.33","2382013655.75","n/a","2014","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/tnet",
"ULBI","Ultralife Corporation","7.5","116654175","n/a","1992","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ulbi",
"USAT","USA Technologies, Inc.","6.35","317610286.8","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/usat",
"USATP","USA Technologies, Inc.","25.0259","11138102.1317","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/usatp",
"VNTV","Vantiv, Inc.","70.82","13989576855.44","n/a","2012","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/vntv",
"PAY","Verifone Systems, Inc.","20.69","2321445579.77","n/a","2005","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/pay",
"VVI","Viad Corp","60.5","1234761319","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/vvi",
"VHC","VirnetX Holding Corp","8.15","475218627.1","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/vhc",
"V","Visa Inc.","106.73","244066474877.55","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/v",
"WAGE","WageWorks, Inc.","62.95","2499135269.9","n/a","2012","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wage",
"WSTC","West Corporation","23.485","1964768862.21","n/a","2013","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wstc",
"WU","Western Union Company (The)","19.52","9057180116.16","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wu",
"WEX","WEX Inc.","116.12","4982056721.72","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wex",
"WNS","WNS (Holdings) Limited","37.05","1872838782.75","n/a","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wns",
"XELB","Xcel Brands, Inc","3.65","67419153.65","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/xelb",
"Z","Zillow Group, Inc.","42.12","7881843532.68","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/z",
"ZG","Zillow Group, Inc.","41.89","7838804026.21","n/a","2011","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/zg",
